epoch,epoch duration,loss,val_loss,accuracy,val_accuracy
0,0.0,0.01,0.01,0.0,0.0
1,11.825873851776123,0.0028520888161091577,0.0031270829632001765,63.1,68.75
2,11.568799257278442,0.0025871676348504565,0.0026312461670707256,66.96,74.63
3,11.834295511245728,0.0016902490031151544,0.0021195731618825126,80.65,79.41
4,11.858867168426514,0.0018897828246865953,0.0016212419551961562,74.4,83.09
5,11.735292434692383,0.0016882476352509997,0.0013177720282007666,75.89,86.03
6,11.688685417175293,0.0016166058679421742,0.0018218648346031412,80.65,82.35
7,11.48235535621643,0.0019740011720430282,0.0011219944366637397,76.49,87.87
8,11.87460446357727,0.001985109100739161,0.0010664016008377075,77.38,88.24
9,11.981311082839966,0.0017725669202350435,0.001172045464901363,78.57,86.03
10,11.872899055480957,0.0018328504548186348,0.0010159782627049614,77.68,89.34
11,12.097868204116821,0.0017374791204929352,0.0011556831133716246,77.98,88.24
12,11.703529119491577,0.0014379114089977173,0.0008642961106756154,81.85,90.44
13,11.80680537223816,0.0016485489904880524,0.0009256084175670848,78.87,88.97
14,11.504810810089111,0.0016900928957121713,0.0009140891077763894,78.27,90.81
15,11.829480171203613,0.0012725464822280976,0.0010534058160641614,84.23,88.97
16,11.81504201889038,0.001335036364339647,0.0009948429377639994,83.04,88.6
17,11.825006008148193,0.0015366847316424053,0.0008886506890549379,80.06,89.71
18,11.652312755584717,0.0014420657285622188,0.0008482127176488147,81.25,90.44
19,11.685722351074219,0.001494178104968298,0.0007507553433670717,82.74,91.54
20,11.825152158737183,0.0012818177541097004,0.0009344634326065288,84.23,89.71
21,11.709115505218506,0.001292849757841655,0.0008585595471017501,83.04,90.44
22,11.914408445358276,0.0017589687236717769,0.0009957344873863109,79.17,88.6
23,11.845635890960693,0.0014398921103704544,0.00084543288411463,80.95,90.44
24,11.76142168045044,0.0014188139743748166,0.0009011923171141569,82.74,89.71
25,11.955337524414062,0.001621007564521971,0.0008030670749790528,77.98,91.91
26,11.618304967880249,0.0015793657373814355,0.0008310996105565744,80.65,90.81
27,11.828837633132935,0.001319161926706632,0.0008362648899064344,81.55,90.81
28,11.558961868286133,0.0014145392037573316,0.0008607181336949853,81.55,90.44
29,11.794296741485596,0.0013824464487177984,0.0008228752104675069,80.65,92.28
30,11.777289152145386,0.001214376340309779,0.0007125022547209964,85.42,92.28
31,11.710537910461426,0.0014555379748344421,0.0007388233481084599,81.85,90.44
32,11.834092140197754,0.0013261146488643828,0.0007355025257257855,83.33,93.01
33,11.64771842956543,0.0012817219609305972,0.0006892395698848893,83.33,92.28
34,11.603328466415405,0.0013443507431518463,0.0006889681715299102,82.44,91.18
35,12.09758710861206,0.0011348951430547806,0.0006827311590313911,85.42,92.65
36,11.775365114212036,0.0014518153454576219,0.0007432644967647159,81.85,91.91
37,11.680971622467041,0.001303605380512419,0.0006883368991753634,84.82,92.65
38,11.694905757904053,0.0013371726409310387,0.0006435279022244847,82.74,93.01
39,11.62769889831543,0.0013963846223694937,0.0007037868832840639,83.04,93.01
40,11.725760221481323,0.0012843552089872815,0.0006345707704039181,83.33,94.12
41,11.756738424301147,0.0016627817281654903,0.0006247386336326599,80.36,94.12
42,11.830100297927856,0.00113747286654654,0.0006858614437720355,84.52,92.65
43,11.731732845306396,0.0012900372523637045,0.0006235906963839251,83.93,91.18
44,11.785004615783691,0.0010877199293602082,0.0005729204482015441,85.42,94.49
45,11.493745565414429,0.001033363863825798,0.000557753476588165,87.2,94.12
46,11.660965919494629,0.0012188546714328584,0.0006456089151256225,83.04,94.12
47,11.655760526657104,0.0012284503983599798,0.0004958596409243695,84.82,95.22
48,11.95262861251831,0.0012682186705725534,0.0005852314917480244,82.44,93.75
49,11.776060581207275,0.0011090333795263654,0.0006091660436461953,86.61,93.38
50,11.795352935791016,0.0011298351344608125,0.0006521118476110347,86.61,93.38
51,11.893510580062866,0.0010091712077458699,0.0006090871003620765,88.39,93.38
52,11.655145406723022,0.0012058321209180924,0.0007700340493636973,85.71,91.91
53,11.667414665222168,0.0012621001473494939,0.0006975469124667785,84.23,92.65
54,11.40828013420105,0.0009916719226610092,0.0006316912305705688,87.2,93.38
55,11.776856660842896,0.0012187475249880837,0.0006611680283265956,86.31,93.75
56,11.698277235031128,0.000841904254186721,0.0006184426191098549,89.29,93.01
57,11.543777704238892,0.0010122803172894887,0.0005810716572929831,86.9,93.75
58,11.758028507232666,0.0012197935332854588,0.0006194979719379369,84.23,93.01
59,11.672974824905396,0.0011523076820941199,0.0006263269221081453,86.31,93.38
60,11.854563236236572,0.001155927333803404,0.0006404514698421254,85.42,92.28
61,11.725343465805054,0.0012584501611334936,0.0006570630871197756,83.33,93.01
62,11.714286804199219,0.0013555485223020827,0.0006570347091730903,81.85,93.01
63,11.903905630111694,0.0008908815327144804,0.0006681073128300555,88.99,93.01
64,11.741645336151123,0.0010402892671880267,0.0006131797700243838,86.9,92.65
65,11.907162427902222,0.0010455158494767688,0.0006646558313685305,86.31,93.38
66,11.87476396560669,0.0011005601180451258,0.000613481189836474,87.5,94.49
67,11.757421016693115,0.0008582562385570435,0.0005440455587471233,87.5,94.49
68,11.752218246459961,0.0012234941657100404,0.0005050793509272968,83.04,93.38
69,11.618421077728271,0.001172095625883057,0.00047617055037442376,84.23,94.12
70,11.682947158813477,0.0010802547136942546,0.0005104186780312482,85.71,95.59
71,11.50693154335022,0.0010199357001554397,0.0005237858961610233,87.2,94.12
72,11.77533483505249,0.0009235150757290068,0.0006489390507340431,88.39,94.12
73,11.814809322357178,0.0012439308421952383,0.0005657306927091935,84.82,94.85
74,11.819920539855957,0.0010176625634942735,0.0005400198895265074,86.31,95.22
75,11.895087003707886,0.0010118073828163602,0.0005308913943522117,86.9,93.75
76,11.518648624420166,0.0010129365005663463,0.000561966177295236,87.8,93.75
77,11.758767127990723,0.0012225565456208728,0.0005038096843396916,84.52,95.22
78,11.637699842453003,0.00129677000499907,0.0005942569936023039,82.14,93.38
79,11.740931272506714,0.0008304769261961891,0.0006202693261644419,88.99,94.12
80,11.761059999465942,0.0010913021507717314,0.0006049749277093831,86.31,93.38
81,11.743062257766724,0.0009822841024114972,0.0005702258580747773,86.9,94.12
82,11.819296598434448,0.0010835976295527957,0.000548341530649101,85.42,94.12
83,11.577331781387329,0.0009809259680055437,0.000558906453935539,86.9,94.12
84,11.727514028549194,0.001041174644515628,0.0006161350756883621,85.71,94.49
85,11.687984228134155,0.0009599187012229647,0.0005627431194571888,88.1,95.22
86,11.728487253189087,0.0011186772691352026,0.00053199813427294,85.12,94.49
87,11.72384762763977,0.000983246025584993,0.0005730851827298894,86.9,93.75
88,11.591033935546875,0.0010346703763519014,0.0006160990828100373,87.2,94.49
89,11.696357011795044,0.0010751176270700636,0.0005937288241351352,86.01,94.85
90,11.723791599273682,0.001104074042467844,0.0005758164231391514,85.42,94.12
91,11.769301652908325,0.000990849875268482,0.0006197578657199355,87.5,94.49
92,11.790460109710693,0.0009668907594113122,0.0005395734573111814,86.31,94.85
93,11.470824718475342,0.0011981201491185597,0.0005577461355749299,83.93,94.49
94,11.729780435562134,0.0009365814427534739,0.0005603268304291894,87.8,94.49
95,11.772534608840942,0.0009733293028104873,0.0005952998557511498,88.39,94.12
96,11.666886329650879,0.0007821106839747656,0.0005536222392145325,91.07,94.12
97,11.767935752868652,0.0007762919579233442,0.0006027110468815355,90.18,93.38
98,10.18596601486206,0.0010114283788771857,0.0006201051942565862,88.1,93.01
99,10.52095365524292,0.0011000336990469978,0.0005822044742458007,85.71,93.75
100,10.589488983154297,0.0009029465062277657,0.0005902880802750587,88.69,95.22
